1207
none
0.000000, 0.000000, 0.000000
32.352941, 1.176471, 5.294118
25.047059, 0.823529, 3.705882
22.000000, 0.000000, 1.000000
22.800000, 0.000000, 2.000000
30.000000, 0.600000, 1.200000
16.200000, 0.400000, 0.800000
25.600000, 0.000000, 1.600000
27.200000, 0.000000, 1.000000
18.800000, 0.000000, 0.400000
27.600000, 0.000000, 2.600000
22.800000, 1.000000, 7.000000
28.000000, 0.000000, 3.600000
183.800000, 8.400000, 24.000000
386.000000, 10.200000, 38.800000
404.600000, 3.600000, 27.600000
379.200000, 5.600000, 14.600000
350.400000, 5.800000, 20.200000
304.800000, 5.200000, 16.800000
329.000000, 6.200000, 21.000000
300.800000, 3.000000, 12.800000
234.800000, 0.600000, 9.400000
235.200000, 3.200000, 8.200000
193.600000, 1.200000, 11.400000
204.400000, 0.000000, 12.200000
159.000000, 0.600000, 7.800000
161.000000, 3.000000, 3.600000
162.200000, 5.000000, 2.000000
126.800000, 1.400000, 11.800000
134.200000, 0.000000, 2.800000
114.200000, 1.800000, 6.200000
134.600000, 5.000000, 4.200000
125.200000, 3.800000, 6.600000
137.600000, 2.400000, 5.400000
141.200000, 0.600000, 5.600000
158.400000, 5.000000, 6.400000
188.200000, 4.800000, 3.200000
192.400000, 3.200000, 12.600000
174.200000, 2.000000, 9.200000
206.200000, 2.000000, 7.800000
221.600000, 0.400000, 8.400000
202.400000, 1.600000, 3.400000
191.400000, 2.400000, 6.200000
182.600000, 3.000000, 12.200000
213.400000, 4.200000, 10.800000
169.600000, 3.000000, 7.200000
187.400000, 2.000000, 8.000000
188.800000, 1.600000, 6.200000
164.800000, 0.200000, 10.200000
160.400000, 2.000000, 15.200000
156.400000, 0.600000, 10.600000
128.200000, 1.400000, 13.200000
125.200000, 2.200000, 5.600000
110.800000, 0.800000, 5.200000
115.800000, 2.000000, 3.800000
111.000000, 2.200000, 5.600000
121.200000, 1.800000, 3.800000
101.400000, 2.000000, 1.600000
90.200000, 1.600000, 2.000000
91.400000, 1.000000, 2.600000
85.600000, 1.400000, 5.000000
85.600000, 1.600000, 4.800000
74.000000, 1.000000, 1.000000
62.600000, 1.400000, 2.800000
66.800000, 1.600000, 1.800000
70.000000, 0.400000, 7.600000
73.600000, 0.000000, 5.200000
61.000000, 1.000000, 0.600000
60.854545, 1.090909, 4.090909
58.545455, 1.409091, 4.409091
73.000000, 0.500000, 2.500000
52.000000, 0.000000, 2.500000
46.500000, 1.500000, 8.500000
43.000000, 0.500000, -1.000000
45.500000, 0.500000, 2.000000
44.500000, 2.500000, 0.500000
37.000000, 0.000000, 0.500000
24.000000, 1.500000, -1.500000
33.000000, 0.500000, 1.500000
26.000000, 1.000000, 0.000000
35.500000, 1.000000, 0.000000
22.000000, 0.000000, 1.000000
33.111111, 0.000000, 0.555556
38.488889, 1.000000, 1.044444
30.400000, 0.000000, 1.000000
35.800000, 1.000000, 3.400000
31.000000, 0.000000, 3.000000
19.200000, 0.000000, 5.600000
23.000000, 0.600000, 3.400000
17.600000, 0.400000, 0.600000
15.000000, 0.000000, 1.400000
8.200000, 1.000000, 0.000000
14.600000, 0.000000, 0.000000
11.000000, 0.000000, 0.000000
18.800000, 0.000000, 0.600000
10.600000, 0.000000, 0.400000
7.400000, 0.000000, 0.000000
10.600000, 0.000000, 0.000000
11.400000, 0.000000, 0.000000
8.600000, 0.000000, 0.000000
6.000000, 1.000000, 0.000000
