471
none
0.000000, 0.000000, 0.000000
34.444444, 1.666667, 6.111111
30.755556, 1.333333, 7.288889
22.000000, 1.400000, 6.000000
17.200000, 0.600000, 2.600000
18.781818, 0.000000, 1.000000
14.418182, 1.000000, 2.400000
18.000000, 0.000000, 1.600000
11.400000, 1.000000, 2.400000
13.800000, 1.800000, 0.600000
11.800000, 1.600000, 0.000000
13.581818, 1.054545, 1.454545
15.018182, 0.945455, 0.945455
194.800000, 12.000000, 31.000000
479.111111, 14.711111, 40.044444
528.707071, 12.707071, 36.828283
491.181818, 8.581818, 32.527273
466.000000, 13.963636, 37.563636
506.000000, 10.436364, 25.236364
471.400000, 10.600000, 34.200000
434.933333, 8.488889, 29.977778
442.066667, 7.711111, 21.822222
367.200000, 12.000000, 22.600000
374.000000, 5.600000, 22.400000
449.066667, 11.244444, 16.733333
364.666667, 7.333333, 12.888889
301.666667, 7.222222, 9.277778
279.818182, 6.818182, 13.318182
288.070707, 6.070707, 12.848485
275.611111, 6.611111, 11.833333
296.000000, 10.500000, 13.500000
264.833333, 5.333333, 9.222222
311.666667, 5.166667, 9.277778
250.928571, 3.500000, 7.642857
207.293651, 1.444444, 10.301587
218.777778, 4.555556, 8.555556
243.000000, 11.500000, 6.500000
224.500000, 8.500000, 5.500000
198.500000, 7.500000, 7.500000
218.500000, 4.500000, 9.500000
185.000000, 3.500000, 6.000000
214.000000, 5.000000, 8.500000
163.500000, 4.000000, 8.000000
161.500000, 1.500000, 4.500000
155.000000, 1.500000, 7.500000
158.500000, 3.000000, 7.500000
143.000000, 4.000000, 8.000000
146.500000, 2.500000, 4.500000
157.500000, 2.500000, 4.500000
110.500000, 1.500000, 2.000000
95.500000, 1.500000, 4.500000
108.500000, 4.500000, 2.500000
89.590909, 3.363636, 2.000000
92.409091, 4.636364, 5.000000
80.000000, 2.000000, 1.500000
63.000000, 0.500000, 5.500000
57.000000, 0.500000, 5.500000
50.000000, 0.000000, 2.500000
35.500000, 0.000000, 2.000000
54.000000, 0.500000, 3.000000
54.000000, 1.500000, 1.000000
62.181818, 0.909091, 0.000000
43.707071, 1.090909, 3.888889
39.111111, 0.000000, 1.611111
48.000000, 1.000000, 0.500000
38.111111, 0.888889, 2.444444
40.388889, 2.111111, 2.055556
41.500000, 0.000000, 4.500000
40.500000, 0.000000, 1.000000
41.000000, 1.000000, 0.500000
30.500000, 1.000000, 1.500000
32.500000, 0.000000, 1.000000
31.500000, 1.000000, 2.000000
32.000000, 1.000000, 2.000000
23.500000, 1.000000, 0.500000
25.000000, 1.000000, 0.500000
30.000000, 1.000000, 0.000000
25.500000, 0.500000, 0.000000
30.222222, 0.500000, 0.444444
31.595960, 1.000000, 1.010101
29.848485, 0.444444, 1.434343
32.555556, 0.555556, 2.111111
25.777778, 0.000000, 0.400000
30.181818, 1.454545, 2.600000
24.418182, 0.545455, 1.000000
27.218182, 0.000000, 2.000000
19.272727, 0.000000, 0.000000
19.636364, 0.000000, 0.363636
15.272727, 0.000000, 0.636364
13.000000, 0.000000, 1.500000
20.500000, 0.000000, 0.500000
10.500000, 0.000000, 0.000000
7.529412, 0.000000, 0.441176
4.470588, 0.000000, 0.558824
7.200000, 0.000000, 0.000000
10.022222, 0.000000, 0.444444
8.777778, 0.500000, 1.555556
10.363636, 0.500000, 0.454545
8.136364, 1.000000, 0.545455
13.954545, 0.000000, 1.000000
12.101010, 0.000000, 0.000000
